k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
13,1,6.98037403440575e-06,5.74329978836754,688.298240218603,6688.10772260569,3.04218616361698e-06,-0.999996957813836,-0.00271924701678083,1.2122945919265e-05
14,1,0.869542228757122,5.73918598796145,689.859637477546,6687.21649065447,1.53831176389269e-05,-0.999984616882361,-0.00271012866317928,1.20594868228438e-05
15,1,6.89945098559767e-06,5.74075949362295,689.825132171834,6691.83339076756,3.00253704185081e-06,-0.999996997462958,-0.00271138678792382,1.2063999958563e-05
16,1,0.868836223005493,5.73777284753152,690.779714200981,6689.05971659687,1.52034607592666e-05,-0.999984796539241,-0.00270549581698163,1.20244217436092e-05
17,1,0.869542762650307,5.73919409487269,689.848689430097,6686.25172236319,1.64496390984688e-05,-0.999983550360902,-0.00271017909538972,1.20598866344129e-05
18,1,0.86865042990547,5.73740932177786,691.352587732985,6691.42596138993,1.64215781070928e-05,-0.999983578421893,-0.00270299282251154,1.20037419105418e-05
19,1,0.872284513115392,5.74467751644092,687.868451663575,6689.32711562079,1.64737040663706e-05,-0.999983526295934,-0.00272196700894819,1.21410115202464e-05
20,1,0.869407802933306,5.73892630760976,690.132833613276,6687.0017842215,1.67708750205408e-05,-0.999983229124979,-0.00270886970395541,1.20493957479762e-05
21,1,0.869807176523464,5.73972285672237,689.737739120242,6687.93418786193,1.64431388199476e-05,-0.99998355686118,-0.00271099834827804,1.20648782772665e-05
22,1,1.29261312556362e-06,5.73861363819382,690.140164948564,6687.37503287881,5.61837503709703e-07,-0.999999438162496,-0.00270859091511322,1.20484832848807e-05
23,1,0.871342349674549,5.74279310836892,688.886846339616,6690.97308141508,1.64489911947626e-05,-0.999983551008805,-0.00271657531729538,1.21011706612248e-05
