k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2661,1,0.564559046178612,5.12922351887768,634.551506482899,6547.70165700861,6857.48030334478,-2.44354376692101e-08,-0.000174514341929615,-0.000365211861208081,1.16042358081024e-05,-0.999988395764192,-0.00246571530867024,1.27384875206053e-05
2662,1,0.564216177284646,5.12853779796485,634.740227915232,6546.83896930583,6869.37145019066,1.66975859322463e-06,-0.000174896800073786,-0.000369503628462553,1.1600595552464e-05,-0.999988399404448,-0.00246444203594243,1.27292118301797e-05
2663,1,0.563334758995677,5.12677494477908,635.93314689277,6551.27363502743,6862.6217116224,-2.65721017940745e-07,-0.000174048755266165,-0.000366452848538756,1.15846308887545e-05,-0.999988415369111,-0.00245843303601856,1.26771412229312e-05
2664,1,0.558982245684464,5.11806994654452,638.229751228744,6547.53634688288,6860.5727897009,-3.96101911498772e-07,-0.000172722954952201,-0.000370939495041966,1.15177764468327e-05,-0.999988482223553,-0.00244276686890132,1.2564700090324e-05
2665,1,0.556968427249848,5.11404235186935,639.18211886134,6543.84583067106,6860.51275651766,-2.5964525105365e-07,-0.000172120440472899,-0.000370405148714781,1.14899158372427e-05,-0.999988510084163,-0.00243597657053401,1.25174275427087e-05
2666,1,0.562083484361973,5.12427236661782,636.401765328465,6550.65081391593,6847.79575708303,-1.96108363915877e-06,-0.000173428631087683,-0.000367390923202038,1.15613749113315e-05,-0.999988438625089,-0.00245465652326963,1.26522992162858e-05
2667,1,0.557847293312596,5.11580007185875,638.76173485953,6545.12410738074,6836.35456656519,-3.23346341060279e-06,-0.000172178752772852,-0.000365327345207334,1.15027687886385e-05,-0.999988497231211,-0.00243895564445601,1.25382169490415e-05
2668,1,0.565490837099239,5.13108708348747,634.052010195776,6548.8489189753,6882.98345454204,3.29199573446723e-06,-0.000175512229999565,-0.000373513903468847,1.16172675823083e-05,-0.999988382732418,-0.00246912734891877,1.27632012695856e-05
2669,1,0.564734801646903,5.12957504686903,634.716387835283,6548.5767111343,6864.03454061922,1.32999237355949e-07,-0.000174379525380523,-0.000361613230779767,1.16089305805864e-05,-0.999988391069419,-0.00246535171039444,1.27327427536327e-05
2670,1,0.566979937534589,5.13406525781556,633.005159139374,6549.23500925963,6840.33541474133,-2.2734653105617e-06,-0.000174731328051114,-0.000358485383912921,1.16381710049252e-05,-0.999988361828995,-0.00247556318373348,1.28128837340258e-05
2671,1,0.556267774310027,5.11264106553978,640.088889441141,6545.60887691079,6879.51760612782,2.42119682519618e-06,-0.000173015059337928,-0.000382130732759833,1.1480734271646e-05,-0.999988519265728,-0.00243143107024243,1.24785673204639e-05
2672,1,0.568630255552596,5.13736589326801,631.598075294218,6546.98375331268,6834.70598722074,-2.89359642451366e-06,-0.000174723234286545,-0.000351004535332322,1.16644826640163e-05,-0.999988335517336,-0.00248369124682009,1.28783108113778e-05
2673,1,0.561774604432214,5.12365462592839,636.378140559703,6548.60496890234,6859.9371140518,2.0942150190678e-07,-0.000173871204133189,-0.000373097136616707,1.15585167613548e-05,-0.999988441483239,-0.00245426228831069,1.26517132645735e-05
