k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
326,1,0.57597035562629,6.63562341246224,661.340610214858,6643.92311584179,6966.13529828935,-1.74552059597024e-06,0.0011154259748824,-0.000410248292610049,0.16587094086425,-0.83412905913575,-0.00375552719541669,1.51715987172577e-05
327,1,0.736278257568197,7.25395538052751,595.820294358471,6528.21700181221,6808.60822757831,2.15300287000487e-06,0.00110909411856834,0.00296453409828246,0.239669567416325,-0.760330432583675,-0.00481126152436053,2.04335721877849e-05
328,1,0.576753085142609,6.63965298521231,656.884614501329,6644.25324911161,6952.42801077593,-2.6591461845687e-07,0.00106925780276056,-0.000395832816138864,0.166321671530399,-0.833678328469601,-0.00378475627112061,1.53874693913242e-05
329,1,0.576669000750675,6.63921899132278,658.235660706925,6645.62127086929,6925.43836040398,7.76977353799866e-06,0.00107066233155364,-0.000398629577830434,0.166273104031817,-0.833726895968184,-0.00377658450929785,1.53233661749778e-05
330,1,0.576057831096365,6.63606919565893,660.87042049971,6643.15041601322,6976.20757020397,-5.47632059074126e-06,0.00111716387359793,-0.000410715118050575,0.165920780895767,-0.834079219104233,-0.00375861182718242,1.51942153659684e-05
331,1,0.577591810014672,6.64397417250546,655.548072587689,6639.84486795081,6939.54462452727,2.55466912736126e-06,0.00104810495992221,-0.000394985545426607,0.166805548224591,-0.833194451775409,-0.00379650667670053,1.54603330678904e-05
332,1,0.576676820834379,6.63924732290978,661.224138661537,6640.77526356717,6938.3043049996,7.02880630675971e-06,0.00109554103622553,-0.00041143991984427,0.166276274398761,-0.833723725601239,-0.00375954202289962,1.51852325794944e-05
333,1,0.576243469704779,6.63702972443844,658.706269099886,6642.70598139912,6951.80106714271,2.32796517592431e-06,0.00108537933673408,-0.000398081261664629,0.166028190935748,-0.833971809064252,-0.00377185275092351,1.52964330119765e-05
334,1,0.577179669770419,6.64185485497789,654.303491328962,6644.97524502293,6931.0063989892,4.53885118734977e-06,0.00103860982128587,-0.000386159867048263,0.16656816372865,-0.83343183627135,-0.00380174586286437,1.55142542816466e-05
335,1,0.577681333387572,6.64442947352734,653.983259597892,6643.30529431848,6950.51298518535,2.96422259761118e-07,0.00103493758307286,-0.000389662338420749,0.166856563549169,-0.833143436450831,-0.00380601684184282,1.55354712958629e-05
